Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Ira,Miedo,Felicidad,Tristeza,Sorpresa,Disgusto
0.0,0.9977965,0.99998957,0.0,0.0,0.0,0.8783219,0.0,0.4532776,0.36419335,0.40160733,0.0011996861,0.00013254368,0.00965628,0.020639578
0.0,0.9992915,0.9999991,0.0,0.0,0.0,0.9808473,0.0,0.0,0.056713603,0.054844256,0.0028012758,0.0021225843,0.08611832,0.7374419
0.0,0.9987722,0.9999984,0.0,0.0,0.0,0.9392026,0.0,0.0,0.0543394,0.05212635,0.002919938,0.0021476154,0.085791975,0.7298971
0.0,0.99906397,0.9999996,0.0,0.0,0.0,0.0,0.0,0.0,0.018300472,0.01969783,0.023917055,0.0009331093,0.007490415,0.032750014
0.0,0.99710375,0.9999238,0.0,0.52585214,0.0,0.0,0.0,0.0,0.0035202424,0.0032900744,0.00071553414,0.014598875,0.0011435389,0.63087666
0.0,0.99585813,0.9999993,0.0,0.39114127,0.0,0.0,0.0,0.18234971,0.0035575123,0.0021898984,0.0008188312,0.012292806,0.0554249,0.2034024
0.0,0.9983854,0.9999997,0.0,0.0,0.0,0.0,0.9864274,0.0,0.00066704233,0.0003423773,0.81154925,0.12744913,0.7665999,0.017995814
0.0,0.99744844,0.99999577,0.0,0.0,0.0,0.0,0.7297552,0.0,0.00046301848,0.0003503885,0.9184737,0.26663867,0.0039500645,0.0051583583
0.0,0.99801826,0.9999324,0.0,0.78469473,0.0,0.0,0.0,0.0,0.006909326,0.011021718,0.0012175617,0.08488876,0.00016319295,0.8903377
0.0,0.9991451,0.99999833,0.0,0.0,0.0,0.9367167,0.0,0.0,0.14698334,0.15312365,0.0026528223,0.00071896135,0.042888872,0.7001579
0.0,0.99824315,0.999998,0.01692377,0.0,0.0,0.0,0.7191829,0.0,0.0023266133,0.0020349468,0.91444427,0.052423537,0.0034592426,0.003619929
0.0,0.9982333,0.9999985,0.0,0.0,0.0,0.0,0.0,0.9311716,0.007122069,0.0067936694,0.0011573473,0.010449366,0.14311394,0.39251715
0.0,0.99914354,0.99999976,0.0,0.0,0.0,0.0,0.040899057,0.13273421,0.007093308,0.00722829,0.03887449,0.0038855914,0.037768345,0.022813305
0.0,0.9977171,0.9998944,0.0,0.6649778,0.0,0.0,0.0,0.54056066,0.008697354,0.011562759,0.00050898374,0.02492553,0.002834099,0.8970231
0.0,0.9972854,0.99999696,0.0,0.0,0.0,0.0,0.0,0.89157116,0.005077654,0.0051527666,0.00077422074,0.029102355,0.08260858,0.5060069
0.0,0.999108,0.9999981,0.0,0.0,0.0,0.0,0.8588227,0.0,0.00047001615,0.0003892512,0.91827154,0.23315066,0.0023490912,0.007940991
0.0,0.9986669,0.99999833,0.0,0.0,0.0,0.0,0.9105484,0.0,0.00045656456,0.0003489261,0.9403923,0.20489402,0.0042090095,0.0044327676
0.0,0.9944026,0.99998885,0.0,0.0,0.0,0.0,0.0,0.9372991,0.0037614359,0.004242679,0.00018185592,0.015750647,0.016004467,0.4225125
0.0,0.99757123,0.999998,0.0,0.0,0.0,0.0,0.4948346,0.0,0.002369688,0.0022088417,0.85672355,0.09004286,0.0026382466,0.0050544273
0.0,0.9996393,0.99999994,0.0,0.0,0.0,0.0,0.8792613,0.0,0.0022554402,0.0023220454,0.9268923,0.016298318,0.013033825,0.009487546
0.0,0.99947494,0.9999979,0.0,0.0,0.0,0.96839833,0.0,0.14909184,0.49227718,0.5810026,0.0035548208,5.699769e-05,0.0014745712,0.011905326
0.0,0.9982862,0.99999946,0.0,0.0,0.0,0.0,0.99036926,0.0,0.0007942527,0.00044666603,0.75178516,0.13724132,0.5993824,0.026317203
0.0,0.99949735,0.9999985,0.0,0.0,0.0,0.9750211,0.0,0.0,0.39311358,0.49932992,0.0025334226,0.00017606257,0.0016045009,0.029422585
0.0,0.9987975,0.9999956,0.0,0.13207883,0.0,0.0,0.0,0.0,0.010033775,0.011763044,0.007770795,0.0037126373,0.00028123686,0.07109857
0.0,0.99825823,0.99999857,0.0,0.0,0.0,0.0,0.0,0.14366738,0.0010783493,0.00092310185,0.6251187,0.33112046,0.009083398,0.012734441
0.0,0.99941987,0.99999976,0.0,0.0,0.0,0.0,0.9195966,0.0,0.001256113,0.0011549356,0.9770065,0.01918854,0.040488318,0.0015232315
0.0,0.9984338,0.99999934,0.0,0.0,0.0,0.0,0.9833393,0.0,0.0015523259,0.0009838416,0.8799922,0.114071734,0.0566365,0.019651035
0.0,0.99926895,0.9999995,0.0,0.0,0.0,0.0,0.0,0.71437603,0.0074575334,0.0065543405,0.009037264,0.0008930379,0.6596439,0.022259
0.0,0.9988375,0.99999934,0.0,0.0,0.0,0.19492012,0.9530093,0.0,0.0017174393,0.0016256658,0.9701114,0.014286903,0.031880658,0.0017028269
0.0,0.9981803,0.9999941,0.0,0.0,0.0,0.9244056,0.0,0.47507644,0.4993225,0.5707355,0.0016434838,6.0218306e-05,0.011931408,0.014183423
0.0,0.99114317,0.9999871,0.04466331,0.16201273,0.0,0.0,0.0,0.26536995,0.012044941,0.008601748,0.0017078536,0.0009895628,0.0897003,0.032670822
0.0,0.99460346,0.9999991,0.0,0.34806964,0.0,0.0,0.0021477772,0.0,0.0024686628,0.001458982,0.001124021,0.021528127,0.020347832,0.21861042
0.0,0.9987507,0.99999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0015295482,0.0013209078,0.5601411,0.35643467,0.0019614059,0.02227371
0.0,0.9993942,0.9999998,0.0,0.0,0.0,0.0,0.91281164,0.0,0.0012431992,0.0011736025,0.9765836,0.020166518,0.036181673,0.0016825766
0.0,0.9981766,0.9999992,0.0,0.0,0.0,0.0,0.0,0.20708574,0.00088493683,0.00076128525,0.62998563,0.28427702,0.018975088,0.010072061
0.0,0.99411994,0.9999554,0.0,0.019752104,0.0,0.0,0.0,0.0,0.00054149964,0.00048961415,0.017967017,0.20504156,0.018376414,0.020423444
0.0,0.99780935,0.99999183,0.0,0.0,0.0,0.0,0.0,0.0,0.00024456604,0.00017552938,0.021421267,0.9843716,0.002312985,0.9379791
0.0,0.99866205,0.99999994,0.059632912,0.0,0.0,0.0,0.3544205,0.0,0.0024413364,0.0014329071,0.041957945,0.36704057,0.009393265,0.14878872
0.0,0.998036,0.99999964,0.0,0.0,0.0,0.0,0.9875349,0.0,0.00073540217,0.0003877104,0.8699726,0.09412555,0.63744944,0.013747155
0.0,0.99877155,0.99999875,0.0,0.0,0.0,0.9252908,0.0,0.0,0.050766267,0.04806818,0.0031048434,0.0026003628,0.07334753,0.7139201
0.0,0.99846715,0.99999934,0.17151964,0.0,0.0,0.0,0.9716738,0.0,0.0015252896,0.00089793466,0.851068,0.16453788,0.055158194,0.026132016
0.0,0.99515086,0.99999744,0.0,0.16861132,0.0,0.0,0.0,0.30065694,0.012303562,0.007993505,0.0008490442,0.0010118859,0.14293012,0.055990156
0.0,0.99927104,0.9999994,0.0,0.0,0.0,0.47611752,0.0,0.013284534,0.11974297,0.16226758,0.00553935,0.0003550339,0.0028057124,0.018020969
0.0,0.9992829,0.99999875,0.0,0.0,0.0,0.44656897,0.0,0.0,0.0033839343,0.0032315967,0.24399191,0.08918343,0.008035353,0.014820408
0.0,0.9979143,0.9999933,0.0,0.0,0.0,0.0,0.0,0.96071845,0.005905126,0.0047145393,0.00020618858,0.004864471,0.045535475,0.54177874
0.0,0.9992717,0.9999984,0.0,0.0,0.0,0.97430295,0.0,0.0,0.053775728,0.051372968,0.0029012135,0.002517022,0.07530215,0.7227036
0.0,0.9993391,0.9999957,0.0,0.0,0.0,0.9881646,0.0,0.41640264,0.50733787,0.5996064,0.0027837602,5.0548268e-05,0.0039211004,0.010854273
0.0,0.99863064,0.9999978,0.0,0.0,0.0,0.0,0.85345787,0.0,0.0004645869,0.00036181317,0.93366134,0.1969569,0.0049339924,0.004637413
0.0,0.99586517,0.99999976,0.0,0.42378333,0.0,0.0,0.0,0.026158333,0.0024746186,0.0014811779,0.0011510766,0.024412146,0.019802626,0.2014823
0.0,0.99867666,0.99999976,0.15769841,0.0,0.0,0.0,0.20375183,0.0,0.0020407895,0.001132576,0.014805112,0.37684646,0.005416404,0.18875982
0.0,0.99903774,0.99999535,0.0,0.0,0.0,0.0,0.0,0.0,0.00022823775,0.00015976303,0.015225855,0.9835224,0.002121193,0.946057
0.0,0.9975749,0.9999979,0.0,0.0,0.0,0.0,0.0,0.9056259,0.0062839054,0.006207263,0.0009386288,0.018356701,0.09752071,0.43946162
0.0,0.9962292,0.99990827,0.0,0.4650982,0.0,0.0,0.0,0.88987243,0.007899989,0.006681711,0.00021934435,0.0024849453,0.044100992,0.6228331
0.0,0.99941134,0.99999934,0.0,0.0,0.0,0.9779537,0.0,0.0,0.03379874,0.03214537,0.0041202903,0.006370002,0.03122902,0.6173259
0.0,0.994043,0.9999922,0.0,0.0,0.0,0.0,0.0,0.9222336,0.00356181,0.004302408,0.00019597812,0.021171251,0.014483385,0.42258456
0.0,0.9870108,0.99999654,0.0,0.5045371,0.0,0.0,0.0,0.66474605,0.015971977,0.012688477,0.00033063118,0.0013489634,0.17580739,0.201125
0.0,0.9993614,0.9999996,0.0,0.0,0.0,0.1235199,0.0,0.0,0.0013355102,0.0011916346,0.48048785,0.18172333,0.01176406,0.017783213
0.0,0.99351263,0.9999987,0.0,0.54064006,0.0,0.0,0.0,0.44239673,0.014185817,0.010690923,0.00037447043,0.0021074284,0.16806984,0.22128126
0.0,0.99105906,0.9999982,0.0,0.4575938,0.0,0.0,0.0,0.07438916,0.0029095209,0.0018778829,0.0011403299,0.017729796,0.02256766,0.19704539
0.0,0.9976532,0.99999917,0.16022483,0.0,0.0,0.0,0.98382074,0.0,0.0013851481,0.0007995749,0.8242836,0.187826,0.117358565,0.029281104
0.0,0.9986431,0.9999969,0.0,0.0,0.0,0.9869402,0.0,0.0,0.086408116,0.0878197,0.002496926,0.0011102621,0.094924614,0.7556818
0.0,0.99841565,0.9999982,0.0,0.0,0.0,0.0,0.69078094,0.0,0.0005897207,0.00052840635,0.728702,0.3857153,0.0004588169,0.040402453
0.0,0.9974079,0.9999998,0.0,0.2499223,0.0,0.0,0.0,0.040248763,0.002181754,0.0011501362,0.0013318532,0.023156378,0.034945395,0.16119108
0.0,0.99955815,0.9999981,0.0,0.0,0.0,0.963888,0.0,0.26743242,0.4146904,0.5105978,0.0016717964,0.00012334822,0.006317142,0.015320261
0.0,0.9967516,0.99999523,0.0,0.0,0.0,0.0,0.0,0.0,0.0005598979,0.0004956694,0.69847894,0.44665053,0.0067541227,0.016951188
0.0,0.9989709,0.9999944,0.0,0.0,0.0,0.9828252,0.0,0.38225824,0.49690077,0.58346915,0.0022227322,5.4008302e-05,0.0053115883,0.011065391
0.0,0.9974782,0.99999845,0.0,0.0,0.0,0.0,0.9773965,0.0,0.0012132688,0.0007391449,0.7644843,0.15057251,0.24995486,0.027477145
0.0,0.9993541,0.9999993,0.0,0.0,0.0,0.9691096,0.0,0.0,0.032414243,0.030493768,0.0038376844,0.0056134155,0.040266756,0.64102364
0.0,0.99889463,0.99999684,0.0,0.0,0.0,0.9751733,0.0,0.2644371,0.46291298,0.51810366,0.0031789914,9.0485606e-05,0.0067367493,0.20615003
0.0,0.99838567,0.99999547,0.0,0.0,0.0,0.9743636,0.0,0.5547019,0.5114624,0.58304054,0.0013145005,5.0699757e-05,0.018685207,0.014942838
0.0,0.9989913,0.9999994,0.0,0.0,0.0,0.0,0.0,0.9144942,0.009908265,0.00888773,0.0025435172,0.0015660357,0.50094926,0.20348166
0.0,0.9994278,0.9999996,0.0,0.0,0.0,0.4152367,0.0,0.0,0.0028983334,0.0028167097,0.33246407,0.09964184,0.00991985,0.013119549
0.0,0.9984693,0.9999986,0.0,0.0,0.0,0.0,0.0,0.88941383,0.01887362,0.01916393,0.0012143481,0.0014151211,0.03139346,0.21203439
0.0,0.9960154,0.9999382,0.0,0.2676894,0.0,0.0,0.0,0.0,0.00069720537,0.0006909717,0.009055833,0.18931821,0.013812007,0.050868392
0.0,0.99831915,0.9999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0014186882,0.0007455403,0.0044810954,0.32311007,0.005997609,0.21312802
0.0,0.9992126,0.9999998,0.0,0.0,0.0,0.0,0.98678166,0.0,0.0013031636,0.0008409266,0.8851005,0.08904072,0.11044721,0.014485754
0.0,0.9984983,0.9999968,0.0,0.0,0.0,0.0,0.0,0.0,0.00022808547,0.00015641487,0.02639557,0.9770041,0.0019228901,0.9268546
0.0,0.9958098,0.9999803,0.0,0.19535404,0.0,0.0,0.0,0.0,0.00074281497,0.00075024745,0.015951568,0.13548958,0.02002609,0.030731907
0.0,0.9934971,0.9999935,0.0,0.10497843,0.0,0.0,0.0,0.2686583,0.006693745,0.0037462497,0.0016676616,0.0017205175,0.18527608,0.031097183
0.0,0.9994376,0.9999999,0.0,0.0,0.0,0.1459223,0.42674237,0.0,0.0021871086,0.0019106705,0.14431317,0.037683662,0.011042726,0.104493
0.0,0.9978586,0.9999895,0.0,0.15322113,0.0,0.0,0.0,0.0,0.00094885135,0.0009096733,0.002736894,0.857148,0.0017522707,0.90520275
0.0,0.9964156,0.99999946,0.0,0.18329552,0.0,0.0,0.0,0.15305343,0.0036977318,0.0017815187,0.0007885849,0.00717553,0.27542788,0.11290673
0.0,0.99690276,0.99997973,0.0,0.6011725,0.0,0.0,0.0,0.0,0.0026490185,0.0029839564,0.0047572334,0.15967734,0.01026075,0.5478604
0.0,0.9991971,0.9999971,0.0,0.0,0.0,0.91635936,0.0,0.3198118,0.45560348,0.55699396,0.002689099,4.9367107e-05,0.002520834,0.00903177
0.0,0.9984998,0.9999966,0.0,0.0,0.0,0.0,0.0,0.0,0.00022425018,0.00015467529,0.022332562,0.9840694,0.0021189274,0.93622375
0.0,0.99466026,0.9999919,0.0,0.0,0.0,0.0,0.0,0.9519283,0.0034477778,0.0041732257,0.00017897163,0.024503727,0.015485441,0.41362798
0.0384634,0.99875855,0.99999994,0.0,0.0,0.0,0.0,0.3272007,0.041749835,0.0025540749,0.0015119886,0.05658213,0.37895498,0.014738263,0.13169424
0.0,0.9959133,0.9999441,0.0,0.5109655,0.0,0.0,0.0,0.0,0.0011763525,0.0011778066,0.002735382,0.10173032,0.010476656,0.17194603
0.0,0.99860525,0.99999547,0.0,0.0,0.0,0.9274266,0.0,0.80007255,0.40697494,0.44675642,0.0006371007,0.00010894697,0.016268844,0.0277066
0.0,0.99860436,0.9999967,0.0,0.0,0.0,0.0,0.0,0.0,0.00022780099,0.00015446114,0.026226826,0.9771417,0.0019475493,0.90798724
0.0,0.99804914,0.99999964,0.0,0.0,0.0,0.0,0.98867565,0.0,0.0009221775,0.00055028766,0.7638726,0.13363035,0.47489446,0.025349395
0.0,0.997588,0.9999986,0.04376732,0.0,0.0,0.0,0.18519431,0.0,0.0017356797,0.0013842171,0.5008349,0.25995374,0.001554983,0.017924303
0.0,0.999513,0.9999993,0.0,0.0,0.0,0.9843294,0.0,0.0,0.03257911,0.031067412,0.0040793777,0.006066863,0.034851346,0.6325268
0.0,0.9984192,0.99999845,0.0,0.0,0.0,0.18275368,0.0,0.48401096,0.025298903,0.026440844,0.004453013,0.00067425636,0.02020076,0.018829016
0.0,0.9987617,0.99999875,0.0,0.0,0.0,0.0,0.7602829,0.0,0.0021868579,0.0018611443,0.92278904,0.051502153,0.0041083097,0.0034241308
0.0,0.99859107,0.99999785,0.0,0.0,0.0,0.0,0.60129994,0.0,0.0005860514,0.00051051064,0.6289449,0.43372896,0.00041001264,0.051883325
0.0,0.9989256,0.99999774,0.0,0.0,0.0,0.0,0.0,0.0,0.00023520265,0.00016018005,0.028664323,0.972476,0.0018681661,0.9017366
0.0,0.9948346,0.99999934,0.0,0.38819402,0.0,0.0,0.0,0.16462384,0.0034292832,0.0020612963,0.00083841744,0.012787418,0.05078337,0.21222022
0.0,0.99849933,0.99999964,0.17749007,0.0,0.0,0.0,0.9574303,0.0,0.0015533069,0.00090580294,0.8372785,0.1779506,0.052734166,0.02831584
0.0,0.9995237,0.9999999,0.0,0.0,0.0,0.0,0.6727123,0.0,0.0038379177,0.0033904565,0.24262299,0.009532259,0.025459446,0.23646262
0.0,0.9991349,0.99999875,0.0,0.0,0.0,0.8805335,0.08798039,0.0,0.06349193,0.0623486,0.0038369861,0.0015017478,0.078754604,0.7163371
0.0,0.9993275,0.99999964,0.0,0.0,0.0,0.0,0.93720984,0.0,0.0011881058,0.0009707822,0.9755991,0.012763717,0.042049892,0.0012715486
0.0,0.99936116,0.9999997,0.0,0.0,0.0,0.0,0.17514102,0.0,0.02254428,0.023486279,0.05532088,0.000849903,0.005182414,0.025029663
0.0,0.99579304,0.99999946,0.0,0.35992447,0.0,0.0,0.0,0.029385947,0.0022784187,0.0013227031,0.0012824099,0.023956839,0.022655686,0.18531424
0.0,0.9996076,0.9999998,0.0,0.0,0.0,0.0,0.0,0.06812136,0.008300802,0.009215564,0.020267133,0.0035876827,0.023561088,0.0367808
0.0,0.9987463,0.9999996,0.0,0.0,0.0,0.0,0.98589987,0.0,0.0010668712,0.0006232383,0.96152943,0.020903707,0.26403624,0.00260295
0.0,0.9986143,0.99994487,0.0,0.6000968,0.0,0.0,0.0,0.7111182,0.026102345,0.03280325,0.0010640763,0.0006594556,0.013075418,0.22030653
0.0,0.9985291,0.99999714,0.0,0.0,0.0,0.98402095,0.0,0.0,0.054526825,0.052156284,0.0028061967,0.0024373725,0.07810151,0.72303694
0.0,0.9986209,0.9999992,0.0,0.0,0.0,0.0,0.0,0.913092,0.005915991,0.006345253,0.001134203,0.016787024,0.2621734,0.40506396
0.0,0.9978865,0.99999076,0.0,0.0,0.0,0.0,0.0,0.0,0.0002710662,0.00019508024,0.016379854,0.982031,0.002529732,0.952148
0.0,0.99903274,0.99999934,0.0,0.0,0.0,0.5908364,0.0,0.0,0.0058470247,0.00558141,0.108289614,0.062385865,0.006850201,0.027917704
0.0,0.9935619,0.9999973,0.02083816,0.18530753,0.0,0.0,0.0,0.21536887,0.005992656,0.0032148687,0.00074912613,0.003030319,0.2754937,0.081708066
